scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,min_zoom,ne_id
"4","50","6",Admin-1 capital,Malanje,,Malange,"0",Malanje,0.00000000000,"0",,0.00000000000,"0",Angola,AGO,Angola,AGO,Malanje,AO,,-9.54000038772,16.34002559270,0.00000000000,"0",,"125856","87046","125856","9","8",2239862.00000000000,,Malanje,"1","0",5.6,"1159150327"
"4","50","6",Admin-1 capital,Benguela,,Benguela,"0",Benguela,0.00000000000,"0",,0.00000000000,"0",Angola,AGO,Angola,AGO,Benguela,AO,,-12.57826454790,13.40723303090,1.00000000000,"1",Name changed.,"151226","132808","132808","9","9",3351663.00000000000,,Banguela,"1","0",5.6,"1159150331"
"4","50","6",Admin-1 capital,Lubango,,,"0",Lubango,0.00000000000,"0",,0.00000000000,"0",Angola,AGO,Angola,AGO,Huíla,AO,,-14.91000852580,13.49001867540,0.00000000000,"0",,"125632","102541","125632","9","9",3347762.00000000000,,Lubango,"1","0",5.6,"1159150333"
"4","50","6",Admin-1 capital,Namibe,,,"0",Namibe,0.00000000000,"0",,0.00000000000,"0",Angola,AGO,Angola,AGO,Namibe,AO,,-15.19004311230,12.16002233750,0.00000000000,"0",,"132900","123361","123361","9","9",3347019.00000000000,,Namibe,"1","0",5.6,"1159150335"
"4","50","6",Admin-1 capital,Tarija,,,"0",Tarija,0.00000000000,"0",,0.00000000000,"0",Bolivia,BOL,Bolivia,BOL,Tarija,BO,,-21.51668536500,-64.74998600430,0.00000000000,"0",,"159269","151757","151757","9","9",3903320.00000000000,,Tarija,"1","0",5.6,"1159150337"
"4","50","8",Admin-0 capital,Bridgetown,,,"0",Bridgetown,1.00000000000,"0",,0.00000000000,"0",Barbados,BRB,Barbados,BRB,Saint Michael,BB,,13.10200258280,-59.61652673510,4.00000000000,"0",Changed scale rank.,"191152","96578","191814","9","8",2075807.00000000000,,Bridgetown,"1","5",5.6,"1159150339"
"4","50","5",Admin-1 capital,Annaba,,,"0",Annaba,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Annaba,DZ,,36.92000612290,7.75998083358,0.00000000000,"0",,"503524","206570","502644","11","10",2506999.00000000000,,Annaba,"1","5",5.6,"1159150341"
"4","50","8",Admin-1 capital,Parakou,,,"0",Parakou,0.00000000000,"0",,0.00000000000,"0",Benin,BEN,Benin,BEN,Borgou,BJ,,9.34000998833,2.62003617210,0.00000000000,"0",,"188853","163753","127512","9","9",2392204.00000000000,,Parakou,"1","0",5.6,"1159150343"
"4","50","8",Admin-0 capital alt,Porto-Novo,,,"0",Porto-Novo,0.00000000000,"1",Official capita,0.00000000000,"0",Benin,BEN,Benin,BEN,Ouémé,BJ,,6.48331097302,2.61662552757,0.00000000000,"0",,"300000","234168","806945","10","10",2392087.00000000000,,Porto-Novo,"1","0",5.6,"1159150345"
"4","50","5",Admin-1 capital,Constantine,,,"0",Constantine,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Constantine,DZ,,36.35998862610,6.59994828149,0.00000000000,"0",,"605179","450097","597305","11","10",2501152.00000000000,,Constantine,"1","0",5.6,"1159150349"
"4","50","6",Admin-1 capital,Brest,,,"0",Brest,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Brest,BY,,52.09998394680,23.69998978550,0.00000000000,"0",,"300715","232835","119946","10","10",629634.00000000000,,Brest2,"1","0",5.1,"1159150351"
"4","50","2",Admin-1 capital,Khulna,,,"0",Khulna,0.00000000000,"0",,0.00000000000,"1",Bangladesh,BGD,Bangladesh,BGD,Khulna,BD,,22.83998699850,89.56000077210,0.00000000000,"0",,"1553000","1342339","5136538","12","12",1336135.00000000000,Khulna,Khulna,"1","0",5.6,"1159150353"
"4","50","7",Populated place,Francistown,,,"0",Francistown,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Central,BW,,-21.17003985720,27.50001623400,4.00000000000,"0",Changed feature class.,"89979","88380","88380","8","8",933778.00000000000,,Francistown,"1","0",5.6,"1159150355"
"4","50","7",Populated place,Mahalapye,,,"0",Mahalapye,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Central,BW,,-23.09999957400,26.82000606150,0.00000000000,"0",,"50744","44471","50744","8","7",933471.00000000000,,Mahalapye,"1","0",5.6,"1159150357"
"4","50","7",Admin-1 capital,Serowe,,,"0",Serowe,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Central,BW,,-22.39001707070,26.71003861360,0.00000000000,"0",,"48573","47419","48573","7","7",933088.00000000000,,Serowe,"1","0",5.6,"1159150359"
"4","50","3",Populated place,Katherine,,,"0",Katherine,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-14.46662473670,132.26659297600,0.00000000000,"0",,"10141","6202","6648","6","5",2068655.00000000000,,Katherine,"1","0",5.6,"1159150361"
"4","50","3",Populated place,Busselton,,,"0",Busselton,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-33.65640948610,115.34865921900,0.00000000000,"0",,"10214","8976","8976","6","5",2075265.00000000000,,Busselton,"1","0",5.6,"1159150363"
"4","50","3",Populated place,Mandurah,,,"0",Mandurah,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-32.52348259040,115.74705666600,4.00000000000,"0",Location adjusted.,"73356","32376","0","8","7",2067119.00000000000,,Mandurah,"1","0",5.6,"1159150367"
"4","50","3",Populated place,Broome,,,"0",Broome,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-17.96177069350,122.23076810300,4.00000000000,"0",Location adjusted.,"13218","10563","0","6","6",2075720.00000000000,,Broome,"1","0",5.0,"1159150369"
"4","50","3",Populated place,Kalgoorlie,,,"0",Kalgoorlie,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-30.73539915080,121.46001745500,0.00000000000,"0",,"36852","27264","27264","7","7",2068823.00000000000,,Kalgoorlie,"1","0",5.1,"1159150371"
"4","50","3",Populated place,Albany,,,"0",Albany,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-35.01694659550,117.89160477600,0.00000000000,"0",,"26445","23913","26286","7","7",2077963.00000000000,,Albany4,"1","0",5.0,"1159150373"
"4","50","3",Populated place,Port Hedland,,,"0",Port Hedland,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-20.31040240600,118.60603145300,0.00000000000,"0",,"14288","3706","3706","6","4",2063042.00000000000,,Port Hedland,"1","0",5.1,"1159150375"
"4","50","3",Populated place,Karratha,,,"0",Karratha,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-20.73037677120,116.87001338600,0.00000000000,"0",,"16796","16476","3420","6","6",6620339.00000000000,,Karratha,"1","0",5.6,"1159150377"
"4","50","3",Populated place,Geraldton,,,"0",Geraldton,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-28.76663043340,114.59997106800,0.00000000000,"0",,"27258","26872","0","7","7",2070998.00000000000,,Geraldton1,"1","0",5.0,"1159150379"
"4","50","3",Populated place,Griffith,,,"0",Griffith,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-34.29001422250,146.04001582800,0.00000000000,"0",,"15455","7874","7874","6","5",2164422.00000000000,,Griffith,"1","0",5.0,"1159150381"
"4","50","3",Populated place,Orange,,,"0",Orange,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-33.27999835330,149.09998408900,0.00000000000,"0",,"39329","34087","34087","7","7",2154219.00000000000,,Orange,"1","0",5.6,"1159150385"
"4","50","3",Populated place,Dubbo,,,"0",Dubbo,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-32.25995725630,148.59732743200,0.00000000000,"0",,"31574","29361","31574","7","7",2168305.00000000000,,Dubbo,"1","0",5.0,"1159150387"
"4","50","3",Populated place,Armidale,,,"0",Armidale,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-30.51231199260,151.66747595100,0.00000000000,"0",,"22673","20914","20914","7","7",2177671.00000000000,,Armidale,"1","0",5.6,"1159150389"
"4","50","3",Populated place,Broken Hill,,,"0",Broken Hill,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-31.94995033900,141.43311356500,4.00000000000,"0",Location adjusted.,"17395","17070","0","6","6",2173911.00000000000,,Broken Hill,"1","0",5.1,"1159150391"
"4","50","3",Populated place,Port Lincoln,,,"0",Port Lincoln,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,South Australia,AU,,-34.73324298220,135.86657995500,4.00000000000,"0",Location adjusted.,"13630","11247","0","6","6",2063036.00000000000,,Port Lincoln,"1","0",5.6,"1159150393"
"4","50","3",Populated place,Whyalla,,,"0",Whyalla,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,South Australia,AU,,-33.02502683640,137.56141190500,0.00000000000,"0",,"22559","19645","21622","7","6",2058430.00000000000,,Whyalla,"1","0",5.0,"1159150395"
"4","50","3",Populated place,Portland,,,"0",Portland,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Victoria,AU,,-38.33999957400,141.59000321400,0.00000000000,"0",,"11808","8841","11808","6","5",2152667.00000000000,,Portland3,"1","0",5.0,"1159150397"
"4","50","3",Populated place,Bendigo,,,"0",Bendigo,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Victoria,AU,,-36.75999265670,144.28001989700,0.00000000000,"0",,"81657","55923","55923","8","8",2176187.00000000000,,Bendigo,"1","0",5.6,"1159150399"
"4","50","3",Populated place,Wangaratta,,,"0",Wangaratta,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Victoria,AU,,-36.36001707080,146.29999995800,0.00000000000,"0",,"14022","8717","8717","6","5",2144764.00000000000,,Wangaratta,"1","0",5.6,"1159150403"
"4","50","3",Populated place,Windorah,,,"0",Windorah,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Queensland,AU,,-25.43324216840,142.65019689900,0.00000000000,"0",,"158","158","0","1","1",2143412.00000000000,,Windorah,"0","0",5.0,"1159150405"
"4","50","3",Populated place,Mount Isa,,,"0",Mount Isa,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Queensland,AU,,-20.72386554080,139.49002803500,0.00000000000,"0",,"33200","21992","14357","7","7",2065594.00000000000,,Mount Isa,"1","0",5.1,"1159150407"
"4","50","3",Populated place,Rockhampton,,,"0",Rockhampton,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Queensland,AU,,-23.36391111370,150.52000077200,0.00000000000,"0",,"65850","52199","52199","8","8",2151437.00000000000,,Rockhampton,"1","0",5.6,"1159150409"
"4","50","3",Populated place,Cairns,,,"0",Cairns,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Queensland,AU,,-16.88783985860,145.76333094600,4.00000000000,"0",Location adjusted.,"154225","109989","0","9","9",2172797.00000000000,,Cairns,"1","0",5.0,"1159150411"
"4","50","3",Populated place,Gold Coast,,,"0",Gold Coast,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Queensland,AU,,-28.08150429400,153.44824580800,0.00000000000,"0",,"527660","332249","314780","11","10",2165087.00000000000,,Gold Coast,"1","0",5.0,"1159150413"
"4","50","3",Populated place,Devonport,,,"0",Devonport,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Tasmania,AU,,-41.19266756540,146.33110174400,4.00000000000,"0",Location adjusted.,"19317","16548","0","6","6",2168943.00000000000,,Devonport,"1","0",5.6,"1159150415"
"4","50","8",Admin-1 capital,Bobo Dioulasso,,,"0",Bobo Dioulasso,0.00000000000,"0",,0.00000000000,"0",Burkina Faso,BFA,Burkina Faso,BFA,Houet,BF,,11.17997519830,-4.28998132467,0.00000000000,"0",,"360106","331964","312675","10","10",2362344.00000000000,,Bobo Dioulasso,"1","0",5.6,"1159150417"
"4","50","2",Admin-1 capital,Rajshahi,,,"0",Rajshahi,0.00000000000,"0",,0.00000000000,"1",Bangladesh,BGD,Bangladesh,BGD,Rajshahi,BD,,24.37498374330,88.60502030330,0.00000000000,"0",,"810000","700133","7512751","11","11",1185128.00000000000,Rajshahi,Rajshahi,"1","0",5.6,"1159150421"
"4","50","5",Admin-1 capital,Mandalay,,,"0",Mandalay,0.00000000000,"0",,0.00000000000,"1",Myanmar,MMR,Myanmar,MMR,Mandalay,MM,,21.96998842260,96.08502884830,0.00000000000,"0",,"1300000","1034000","813464","12","12",1311874.00000000000,Mandalay,Mandalay,"1","5",5.6,"1159150423"
"4","50","5",Admin-1 capital,Sittwe,,,"0",Sittwe,0.00000000000,"0",,0.00000000000,"0",Myanmar,MMR,Myanmar,MMR,Rakhine,MM,,20.13999676410,92.88000484110,0.00000000000,"0",,"179032","177743","179032","9","9",1295765.00000000000,,Sittwe,"1","5",5.6,"1159150425"
"4","50","8",Admin-0 capital,Bujumbura,,,"0",Bujumbura,1.00000000000,"0",,0.00000000000,"0",Burundi,BDI,Burundi,BDI,Bujumbura Mairie,BI,,-3.37608722037,29.36000606150,4.00000000000,"0",Changed scale rank.,"331700","331700","1208361","10","10",425378.00000000000,,Bujumbura,"1","0",5.6,"1159150427"
"4","50","0",Admin-0 region capital,Pago Pago,,,"0",Pago Pago,0.00000000000,"0",,0.00000000000,"0",United States,USA,American Samoa,ASM,,AS,,-14.27661049520,-170.70664514400,1.00000000000,"0",Changed scale rank.,"12576","11500","0","6","6",5881576.00000000000,,Pago Pago,"1","5",5.6,"1159150429"
"4","50","0",Admin-0 capital,Kingstown,,,"0",Kingstown,1.00000000000,"0",,0.00000000000,"0",Saint Vincent and the Grenadines,VCT,Saint Vincent and the Grenadines,VCT,,VC,,13.14827882790,-61.21206242030,4.00000000000,"0",Location adjusted. Changed scale rank.,"49485","24518","0","7","7",4359981.00000000000,,Kingstown,"1","5",5.1,"1159150431"
"4","50","0",Admin-0 capital,Castries,,,"0",Castries,1.00000000000,"0",,0.00000000000,"0",Saint Lucia,LCA,Saint Lucia,LCA,,LC,,14.00197348930,-61.00000818040,4.00000000000,"0",Changed scale rank.,"37963","10634","0","7","6",3028258.00000000000,,Castries,"1","5",5.6,"1159150433"
"4","50","0",Admin-0 capital,Basseterre,,,"0",Basseterre,1.00000000000,"0",,0.00000000000,"0",Saint Kitts and Nevis,KNA,Saint Kitts and Nevis,KNA,,KN,,17.30203045550,-62.71700931970,4.00000000000,"0",Changed scale rank.,"21887","15500","21887","7","6",3575551.00000000000,,Basseterre,"1","5",5.6,"1159150435"
"4","50","0",Populated place,Las Palmas,,,"0",Las Palmas,0.00000000000,"0",,0.00000000000,"0",Kingdom of Spain,ESP,Spain,ESP,,ES,,28.09997601220,-15.42999902490,0.00000000000,"0",,"378495","350941","350941","10","10",2515270.00000000000,,Las Palmas,"1","3",5.1,"1159150439"
"4","50","0",Populated place,Berbera,,,"0",Berbera,0.00000000000,"0",,0.00000000000,"0",Somaliland,SOL,Somaliland,SOL,,"-99",,10.43555035290,45.01641475300,4.00000000000,"0",Location adjusted.,"242344","114470","0","10","9",64435.00000000000,,Berbera,"1","0",5.6,"1159150441"
"4","50","0",Admin-0 capital,Port Louis,,,"0",Port Louis,1.00000000000,"0",,0.00000000000,"0",Mauritius,MUS,Mauritius,MUS,,MU,,-20.16663857140,57.49999385460,4.00000000000,"0",Changed scale rank.,"595491","148416","304613","11","9",934154.00000000000,,Port Louis,"1","5",5.6,"1159150443"
"4","50","0",Admin-0 region capital,Gaza,,,"0",Gaza,0.00000000000,"0",,0.00000000000,"0",Israel,IS1,Palestine,PSX,,PS,,31.52999920550,34.44501867550,4.00000000000,"0",Changed feature class.,"505700","449221","719002","11","10",281133.00000000000,,Gaza,"1","3",5.6,"1159150445"
"4","50","0",Admin-0 capital,Saint George's,,,"0",Saint George's,1.00000000000,"0",,0.00000000000,"0",Grenada,GRD,Grenada,GRD,,GD,,12.05263340170,-61.74164322610,4.00000000000,"0",Changed scale rank.,"33734","27343","27343","7","7",3579925.00000000000,,Saint Georgee۪s,"1","5",5.1,"1159150447"
"4","50","0",Admin-0 region capital,Papeete,,,"0",Papeete,0.00000000000,"0",,0.00000000000,"0",French Republic,FRA,French Polynesia,PYF,,PF,,-17.53336261110,-149.56666935400,1.00000000000,"0",Changed scale rank.,"131695","26017","117985","9","7",4033936.00000000000,,Papeete,"1","5",5.6,"1159150449"
"4","50","0",Admin-0 capital,Manama,,,"0",Manama,1.00000000000,"0",,0.00000000000,"0",Bahrain,BHR,Bahrain,BHR,,BH,,26.23613629050,50.58305171590,4.00000000000,"0",Changed scale rank.,"563920","157474","563666","11","9",290340.00000000000,,Manama,"1","5",5.6,"1159150451"
"4","50","0",Populated place,Freeport,,,"0",Freeport,0.00000000000,"0",,0.00000000000,"0","Bahamas, The",BHS,The Bahamas,BHS,,BS,,26.53327577620,-78.70001306330,0.00000000000,"0",,"25383","25383","74737","7","7",3572374.00000000000,,Freeport2,"1","3",5.6,"1159150453"
"4","50","0",Admin-0 capital,Saint John's,,,"0",Saint John's,1.00000000000,"0",,0.00000000000,"0",Antigua and Barbuda,ATG,Antigua and Barbuda,ATG,,AG,,17.11803651830,-61.85003381510,4.00000000000,"0",Changed scale rank.,"35499","24226","0","7","7",3576022.00000000000,,Saint John's,"1","5",5.1,"1159150457"
"5","50","8",Admin-1 capital,Magong,,Makung,"0",Magong,0.00000000000,"0",,0.00000000000,"0",Taiwan,TWN,Taiwan,TWN,Penghu,TW,,23.56666666667,119.58333333333,0.00000000000,"0",Added,"56435","56435","0","8","8",1672228.00000000000,,Magong,"0","0",5.7,"1159150459"
"4","50","8",Admin-1 capital,Taichung,,T'aichung,"0",Taichung,0.00000000000,"0",,0.00000000000,"1",Taiwan,TWN,Taiwan,TWN,Taichung City,TW,,24.15207745260,120.68166703200,1.00000000000,"0",Changed featurecla.,"2629323","1040725","2372555","12","12",1668399.00000000000,Taichung,Taichung,"1","1",5.6,"1159150461"
"4","50","8",Populated place,Napier,,,"0",Napier,0.00000000000,"0",,0.00000000000,"0",New Zealand,NZL,New Zealand,NZL,Gisborne,NZ,,-39.49000137453,176.92645101887,1.00000000000,"1",Added place. Population from GeoNames.,"57800","57800","0","8","8",2186313.00000000000,,,"2","0",5.0,"1159151687"
"4","50","8",Populated place,Manukau,,Southern Auckland,"0",Manukau,0.00000000000,"0",,0.00000000000,"0",New Zealand,NZL,New Zealand,NZL,Auckland,NZ,Auckland metropolitan area,-36.99997022160,174.88497083404,0.00000000000,"0",,"375600","375600","0","10","10",2187404.00000000000,,Manukau,"1","0",5.6,"1159151689"
"4","50","8",Admin-1 capital,Hamilton,,,"0",Hamilton,0.00000000000,"0",,0.00000000000,"0",New Zealand,NZL,New Zealand,NZL,Waikato,NZ,,-37.77826935905,175.28957807351,1.00000000000,"0",Changed scale rank.,"148200","148200","0","9","9",2190324.00000000000,,Hamilton3,"1","5",5.0,"1159151691"
"4","50","8",Populated place,Blenheim,,,"0",Blenheim,0.00000000000,"0",,0.00000000000,"0",New Zealand,NZL,New Zealand,NZL,Marlborough,NZ,,-41.51351723931,173.95495752080,0.00000000000,"0",,"30300","30300","0","7","6",6243926.00000000000,,Blenheim,"1","0",5.0,"1159151693"
"4","50","8",Admin-1 capital,Dunedin,,,"0",Dunedin,0.00000000000,"0",,0.00000000000,"0",New Zealand,NZL,New Zealand,NZL,Otago,NZ,,-45.88542309790,170.49101574542,0.00000000000,"0",,"117700","117700","0","9","8",2191562.00000000000,,Dunedin,"1","0",5.0,"1159151695"
"3","110","1",Populated place,Kozhikode,Calicut,,"0",Kozhikode,0.00000000000,"0",,0.00000000000,"1",India,IND,India,IND,Kerala,IN,,11.25043601370,75.76998978570,1.00000000000,"1",Name changed.,"953000","439922","8873255","11","10",1265873.00000000000,Kozhikode,Kozhikode,"1","0",5.0,"1159150463"
"3","110","1",Admin-1 capital,Bhubaneshwar,,Bhubaneswar,"0",Bhubaneshwar,0.00000000000,"0",,0.00000000000,"1",India,IND,India,IND,Orissa,IN,,20.27042807920,85.82736039120,4.00000000000,"0",Changed scale rank.,"844000","762243","3437227","11","11",1275817.00000000000,Bhubaneswar,Bhubaneshwar,"1","0",5.0,"1159150465"
"3","110","1",Populated place,Jamshedpur,,,"0",Jamshedpur,0.00000000000,"0",,0.00000000000,"1",India,IND,India,IND,Jharkhand,IN,,22.78753541970,86.19751867570,1.00000000000,"0",Changed scale rank.,"1300000","616338","2379208","12","11",1269300.00000000000,Jamshedpur,Jamshedpur,"1","0",5.0,"1159150467"
"3","110","8",Admin-0 capital,Montevideo,,,"0",Montevideo,1.00000000000,"0",,0.00000000000,"1",Uruguay,URY,Uruguay,URY,Montevideo,UY,,-34.85804156620,-56.17105228840,0.00000000000,"0",,"1513000","5324","1276128","12","5",5038018.00000000000,Montevideo,Montevideo,"1","0",4.0,"1159150469"
"3","110","1",Admin-1 capital,Helena,,,"0",Helena,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,Montana,US,,46.59274904280,-112.03529097700,0.00000000000,"0",,"38725","27340","37716","7","7",5656882.00000000000,,Helena,"1","0",5.0,"1159150471"
"3","110","1",Admin-1 capital,Bismarck,,,"0",Bismarck,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,North Dakota,US,,46.80831728020,-100.78331628600,0.00000000000,"0",,"63871","56706","61882","8","8",5688025.00000000000,,Bismarck,"1","0",5.0,"1159150475"
"3","110","1",Admin-1 capital,Boise,,,"0",Boise,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,Idaho,US,,43.60859010730,-116.22748987000,0.00000000000,"0",,"338071","145987","334003","10","9",5586437.00000000000,,Boise,"1","0",5.0,"1159150477"
"3","110","1",Populated place,San Jose,,,"0",San Jose,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,California,US,,37.29998292950,-121.84998905600,1.00000000000,"0",Changed scale rank.,"1668000","894943","1434681","12","11",5392171.00000000000,San Jose,San Jose3,"1","0",5.0,"1159150479"
"3","110","1",Admin-1 capital,Sacramento,,,"0",Sacramento,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,California,US,,38.57502138170,-121.47003808800,0.00000000000,"0",,"1604000","467898","1571800","12","10",5389489.00000000000,Sacramento,Sacramento,"1","0",5.0,"1159150481"
"3","110","1",Populated place,Las Vegas,,,"0",Las Vegas,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,Nevada,US,,36.20999778140,-115.22000614600,0.00000000000,"0",,"1823000","478434","1613546","12","10",5506956.00000000000,Las Vegas,Las Vegas2,"1","0",5.0,"1159150483"
"3","110","1",Admin-1 capital,Santa Fe,,,"0",Santa Fe,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,New Mexico,US,,35.68692893380,-105.93723942200,0.00000000000,"0",,"92681","69205","227366","8","8",5490263.00000000000,,Santa Fe1,"1","0",5.0,"1159150485"
"3","110","1",Populated place,Portland,,,"0",Portland,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,Oregon,US,,45.52002382310,-122.67999007400,0.00000000000,"0",,"1875000","540513","11808","12","11",5746545.00000000000,Portland,Portland2,"1","0",4.0,"1159150487"
"3","110","1",Admin-1 capital,Salt Lake City,,,"0",Salt Lake City,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,Utah,US,,40.77501629540,-111.93005192200,0.00000000000,"0",,"966000","178026","1078087","11","9",5780993.00000000000,Salt Lake City,Salt Lake City,"1","0",4.0,"1159150489"
"3","110","1",Admin-1 capital,Cheyenne,,,"0",Cheyenne,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,Wyoming,US,,41.14000693670,-104.81971073600,0.00000000000,"0",,"72927","55443","71050","8","8",5821086.00000000000,,Cheyenne,"1","0",5.0,"1159150493"
"3","110","1",Admin-1 capital,Des Moines,,,"0",Des Moines,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,Iowa,US,,41.57998008120,-93.61998091810,0.00000000000,"0",,"380655","193180","342113","10","9",4853828.00000000000,,Des Moines,"1","0",5.0,"1159150495"
"3","110","1",Populated place,Omaha,,,"0",Omaha,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,Nebraska,US,,41.24000083320,-96.00999007340,0.00000000000,"0",,"877110","408958","548614","11","10",5074472.00000000000,,Omaha,"1","0",5.0,"1159150497"
"3","110","1",Admin-1 capital,Oklahoma City,,,"0",Oklahoma City,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,Oklahoma,US,,35.47004294740,-97.51868351420,0.00000000000,"0",,"788000","532950","634716","11","11",4544349.00000000000,Oklahoma City,Oklahoma City,"1","0",5.0,"1159150499"
"3","110","1",Admin-1 capital,Pierre,,,"0",Pierre,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,South Dakota,US,,44.36833701480,-100.35055200400,0.00000000000,"0",,"13879","13590","13590","6","6",5767918.00000000000,,Pierre,"1","0",5.0,"1159150501"
"3","110","1",Populated place,San Antonio,,,"0",San Antonio,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,Texas,US,,29.48733318990,-98.50730534040,0.00000000000,"0",,"1473000","1256810","87674","12","12",4726206.00000000000,San Antonio,San Antonio1,"1","0",5.0,"1159150503"
"3","110","6",Admin-1 capital,San Cristóbal,,,"1",San Cristobal,0.00000000000,"0",,0.00000000000,"0",Venezuela,VEN,Venezuela,VEN,Táchira,VE,,7.77000246066,-72.24996749030,0.00000000000,"0",,"438798","246583","452498","10","10",3628473.00000000000,,San Cristobal,"1","0",5.0,"1159150505"
"3","110","6",Admin-1 capital,Valencia,,,"0",Valencia,0.00000000000,"0",,0.00000000000,"1",Venezuela,VEN,Venezuela,VEN,Carabobo,VE,,10.22998150530,-67.98002140470,0.00000000000,"0",,"1770000","1369053","1369535","12","12",3625549.00000000000,Valencia,Valencia1,"1","0",5.0,"1159150507"
"3","110","1",Admin-1 capital,Jackson,,,"0",Jackson,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,Mississippi,US,,32.29881532700,-90.18499678730,0.00000000000,"0",,"250902","176696","245120","10","9",4431410.00000000000,,Jackson1,"1","0",5.0,"1159150511"
"3","110","1",Admin-1 capital,Raleigh,,,"0",Raleigh,0.00000000000,"0",,0.00000000000,"0",United States,USA,United States of America,USA,North Carolina,US,,35.81878135070,-78.64469344250,0.00000000000,"0",,"1163515","416468","656353","12","10",4487042.00000000000,,Raleigh,"1","0",5.0,"1159150513"
"3","110","1",Populated place,Cleveland,,,"0",Cleveland,0.00000000000,"0",,0.00000000000,"1",United States,USA,United States of America,USA,Ohio,US,,41.46998679510,-81.69499821140,0.00000000000,"0",,"1890000","449514","1711162","12","10",5150529.00000000000,Cleveland,Cleveland,"1","0",5.0,"1159150515"
